timeMS,CH,CLE,CRE,aX,aY,aZ
371980,-0.9145,1.8329,2.1877,-0.12,-0.01,1.03
371989,-0.9156,1.8318,2.1857,-0.12,-0.01,1.03
371998,-0.9143,1.8332,2.1874,-0.12,-0.01,1.03
372007,-0.9149,1.8318,2.1871,-0.12,-0.01,1.03
372016,-0.9151,1.8311,2.1860,-0.12,-0.01,1.03
372025,-0.9155,1.8324,2.1858,-0.12,-0.02,1.02
372034,-0.9132,1.8303,2.1867,-0.12,-0.02,1.02
372043,-0.9148,1.8318,2.1868,-0.12,-0.02,1.03
372052,-0.9153,1.8331,2.1857,-0.12,-0.02,1.02
372061,-0.9153,1.8331,2.1877,-0.12,-0.01,1.02
372070,-0.9122,1.8299,2.1851,-0.12,-0.01,1.03
372079,-0.9160,1.8325,2.1869,-0.12,-0.01,1.02
372088,-0.9160,1.8337,2.1860,-0.12,-0.02,1.02
372097,-0.9133,1.8336,2.1863,-0.12,-0.02,1.02
372106,-0.9151,1.8327,2.1854,-0.12,-0.02,1.02
372115,-0.9128,1.8322,2.1850,-0.12,-0.02,1.03
372124,-0.9138,1.8327,2.1859,-0.12,-0.02,1.03
372133,-0.9135,1.8324,2.1854,-0.12,-0.01,1.02
372142,-0.9133,1.8314,2.1858,-0.12,-0.02,1.03
372151,-0.9136,1.8327,2.1847,-0.12,-0.02,1.02
372160,-0.9146,1.8324,2.1877,-0.12,-0.02,1.02
372169,-0.9105,1.8329,2.1857,-0.12,-0.01,1.02
372178,-0.9139,1.8332,2.1835,-0.12,-0.02,1.02
372187,-0.9125,1.8329,2.1850,-0.12,-0.02,1.02
372196,-0.9137,1.8341,2.1853,-0.12,-0.01,1.03
372205,-0.9131,1.8319,2.1835,-0.12,-0.02,1.02
372214,-0.9186,1.8325,2.1856,-0.12,-0.02,1.02
372223,-0.9141,1.8321,2.1877,-0.12,-0.02,1.02
372232,-0.9131,1.8334,2.1874,-0.12,-0.02,1.03
372241,-0.9133,1.8321,2.1868,-0.12,-0.01,1.02
372250,-0.9158,1.8330,2.1856,-0.12,-0.01,1.02
372259,-0.9130,1.8304,2.1850,-0.12,-0.02,1.02
372268,-0.9151,1.8330,2.1855,-0.12,-0.02,1.03
372277,-0.9152,1.8313,2.1852,-0.12,-0.02,1.03
372286,-0.9144,1.8312,2.1845,-0.12,-0.01,1.03
372295,-0.9114,1.8357,2.1847,-0.12,-0.02,1.02
372304,-0.9123,1.8360,2.1860,-0.12,-0.02,1.03
372313,-0.9141,1.8318,2.1851,-0.12,-0.02,1.03
372322,-0.9131,1.8325,2.1845,-0.12,-0.02,1.02
372331,-0.9147,1.8349,2.1862,-0.12,-0.02,1.03
372340,-0.9143,1.8343,2.1851,-0.12,-0.02,1.03
372349,-0.9137,1.8316,2.1848,-0.12,-0.01,1.03
372358,-0.9130,1.8325,2.1863,-0.12,-0.02,1.03
372367,-0.9128,1.8259,2.1842,-0.12,-0.01,1.03
372376,-0.9141,1.8330,2.1874,-0.12,-0.01,1.03
372385,-0.9153,1.8324,2.1855,-0.12,-0.02,1.02
372394,-0.9147,1.8354,2.1851,-0.12,-0.02,1.03
372403,-0.9126,1.8339,2.1853,-0.12,-0.02,1.03
372412,-0.9136,1.8347,2.1861,-0.12,-0.01,1.03
372421,-0.9149,1.8321,2.1858,-0.12,-0.02,1.02
372430,-0.9129,1.8321,2.1839,-0.12,-0.02,1.02
372439,-0.9130,1.8330,2.1859,-0.12,-0.02,1.03
372448,-0.9144,1.8335,2.1887,-0.12,-0.01,1.02
372457,-0.9123,1.8332,2.1854,-0.12,-0.01,1.02
372466,-0.9152,1.8330,2.1849,-0.12,-0.01,1.02
372475,-0.9155,1.8310,2.1841,-0.12,-0.02,1.03
372484,-0.9146,1.8307,2.1841,-0.12,-0.01,1.03
372493,-0.9146,1.8326,2.1851,-0.12,-0.01,1.03
372502,-0.9147,1.8337,2.1839,-0.12,-0.02,1.03
372511,-0.9130,1.8329,2.1854,-0.12,-0.01,1.02
372520,-0.9144,1.8322,2.1844,-0.12,-0.02,1.03
372529,-0.9148,1.8315,2.1863,-0.12,-0.02,1.03
372538,-0.9144,1.8327,2.1852,-0.12,-0.01,1.03
372547,-0.9135,1.8335,2.1873,-0.12,-0.01,1.02
372556,-0.9147,1.8339,2.1844,-0.12,-0.01,1.02
372565,-0.9139,1.8339,2.1855,-0.12,-0.02,1.03
372574,-0.9150,1.8321,2.1864,-0.12,-0.02,1.02
372583,-0.9143,1.8325,2.1834,-0.12,-0.01,1.02
372592,-0.9145,1.8319,2.1848,-0.12,-0.01,1.03
372601,-0.9219,1.8338,2.1840,-0.12,-0.01,1.03
372610,-0.9144,1.8300,2.1838,-0.12,-0.01,1.03
372619,-0.9132,1.8315,2.1856,-0.12,-0.01,1.03
372628,-0.9144,1.8325,2.1867,-0.12,-0.02,1.03
372637,-0.9156,1.8342,2.1858,-0.12,-0.02,1.03
372646,-0.9137,1.8331,2.1875,-0.12,-0.02,1.03
372655,-0.9147,1.8335,2.1855,-0.12,-0.01,1.02
372664,-0.9141,1.8322,2.1859,-0.12,-0.02,1.03
372673,-0.9130,1.8339,2.1836,-0.12,-0.01,1.03
372682,-0.9150,1.8328,2.1868,-0.12,-0.01,1.02
372691,-0.9138,1.8324,2.1870,-0.12,-0.02,1.02
372700,-0.9154,1.8312,2.1859,-0.12,-0.01,1.03
372709,-0.9144,1.8329,2.1850,-0.12,-0.01,1.03
372718,-0.9128,1.8333,2.1853,-0.12,-0.01,1.02
372727,-0.9132,1.8303,2.1859,-0.12,-0.02,1.03
372736,-0.9135,1.8325,2.1886,-0.12,-0.02,1.03
372745,-0.9152,1.8325,2.1873,-0.12,-0.01,1.03
372754,-0.9143,1.8331,2.1844,-0.12,-0.01,1.02
372763,-0.9159,1.8333,2.1849,-0.12,-0.02,1.03
372772,-0.9152,1.8315,2.1846,-0.12,-0.02,1.03
372781,-0.9140,1.8333,2.1860,-0.12,-0.02,1.02
372790,-0.9150,1.8335,2.1840,-0.12,-0.01,1.02
372799,-0.9118,1.8328,2.1848,-0.12,-0.01,1.02
372808,-0.9153,1.8328,2.1859,-0.12,-0.02,1.03
372817,-0.9141,1.8328,2.1846,-0.12,-0.01,1.02
372826,-0.9163,1.8332,2.1867,-0.12,-0.02,1.02
372835,-0.9138,1.8326,2.1849,-0.12,-0.02,1.02
372844,-0.9140,1.8327,2.1860,-0.12,-0.02,1.03
372853,-0.9128,1.8333,2.1864,-0.12,-0.01,1.02
372862,-0.9140,1.8338,2.1863,-0.12,-0.01,1.02
372871,-0.9138,1.8323,2.1843,-0.12,-0.01,1.02
372880,-0.9134,1.8331,2.1851,-0.12,-0.01,1.02
372889,-0.9146,1.8318,2.1854,-0.12,-0.02,1.02
372898,-0.9124,1.8330,2.1857,-0.12,-0.02,1.02
372907,-0.9139,1.8340,2.1851,-0.12,-0.02,1.03
372916,-0.9132,1.8326,2.1867,-0.12,-0.01,1.02
372925,-0.9129,1.8332,2.1865,-0.12,-0.01,1.02
372934,-0.9136,1.8334,2.1867,-0.12,-0.02,1.03
372943,-0.9131,1.8357,2.1854,-0.12,-0.01,1.03
372952,-0.9136,1.8330,2.1857,-0.12,-0.01,1.03
372961,-0.9141,1.8332,2.1855,-0.12,-0.01,1.02
372970,-0.9140,1.8318,2.1836,-0.12,-0.02,1.03
372979,-0.9153,1.8315,2.1846,-0.12,-0.01,1.03
372988,-0.9151,1.8321,2.1862,-0.12,-0.01,1.02
372997,-0.9124,1.8321,2.1877,-0.12,-0.01,1.03
373006,-0.9147,1.8346,2.1864,-0.12,-0.02,1.02
373015,-0.9151,1.8316,2.1858,-0.12,-0.02,1.02
373024,-0.9132,1.8351,2.1850,-0.12,-0.02,1.02
373033,-0.9135,1.8337,2.1856,-0.12,-0.02,1.03
373042,-0.9159,1.8303,2.1862,-0.12,-0.02,1.03
373051,-0.9150,1.8333,2.1856,-0.12,-0.01,1.03
373060,-0.9119,1.8333,2.1839,-0.12,-0.02,1.03
373069,-0.9138,1.8316,2.1849,-0.12,-0.01,1.02
373078,-0.9148,1.8323,2.1849,-0.12,-0.01,1.02
373087,-0.9129,1.8328,2.1842,-0.12,-0.02,1.02
373096,-0.9139,1.8319,2.1829,-0.12,-0.01,1.03
373105,-0.9158,1.8345,2.1847,-0.12,-0.01,1.03
373114,-0.9138,1.8327,2.1859,-0.12,-0.01,1.02
373123,-0.9138,1.8319,2.1849,-0.12,-0.01,1.03
373132,-0.9152,1.8321,2.1876,-0.12,-0.02,1.02
373141,-0.9128,1.8325,2.1859,-0.12,-0.02,1.02
373150,-0.9141,1.8300,2.1832,-0.12,-0.01,1.02
373159,-0.9152,1.8324,2.1853,-0.12,-0.01,1.03
373168,-0.9142,1.8348,2.1857,-0.12,-0.01,1.03
373177,-0.9133,1.8339,2.1845,-0.12,-0.02,1.03
373186,-0.9137,1.8312,2.1854,-0.12,-0.02,1.03
373195,-0.9141,1.8328,2.1853,-0.12,-0.02,1.03
373204,-0.9142,1.8343,2.1868,-0.12,-0.02,1.03
373213,-0.9140,1.8321,2.1854,-0.12,-0.01,1.03
373222,-0.9145,1.8312,2.1854,-0.12,-0.01,1.03
373231,-0.9141,1.8308,2.1860,-0.12,-0.01,1.03
373240,-0.9141,1.8327,2.1848,-0.12,-0.01,1.03
373249,-0.9138,1.8327,2.1855,-0.12,-0.02,1.03
373258,-0.9133,1.8309,2.1857,-0.12,-0.02,1.03
373267,-0.9156,1.8323,2.1853,-0.12,-0.01,1.02
373276,-0.9116,1.8316,2.1861,-0.12,-0.02,1.03
373285,-0.9150,1.8343,2.1859,-0.12,-0.02,1.03
373294,-0.9153,1.8341,2.1859,-0.12,-0.02,1.03
373303,-0.9141,1.8332,2.1856,-0.12,-0.02,1.03
373312,-0.9141,1.8334,2.1862,-0.12,-0.01,1.03
373321,-0.9137,1.8320,2.1868,-0.12,-0.01,1.03
373330,-0.9167,1.8327,2.1840,-0.12,-0.01,1.03
373339,-0.9134,1.8323,2.1868,-0.12,-0.02,1.03
373348,-0.9132,1.8322,2.1852,-0.12,-0.02,1.03
373357,-0.9142,1.8334,2.1861,-0.12,-0.02,1.03
373366,-0.9164,1.8323,2.1868,-0.12,-0.02,1.02
373375,-0.9148,1.8310,2.1855,-0.12,-0.02,1.03
373384,-0.9151,1.8323,2.1855,-0.12,-0.02,1.03
373393,-0.9137,1.8321,2.1858,-0.12,-0.02,1.02
373402,-0.9128,1.8327,2.1856,-0.12,-0.02,1.03
373411,-0.9148,1.8327,2.1855,-0.12,-0.02,1.03
373420,-0.9117,1.8333,2.1879,-0.12,-0.01,1.03
373429,-0.9159,1.8310,2.1847,-0.12,-0.02,1.02
373438,-0.9146,1.8334,2.1844,-0.12,-0.01,1.03
373447,-0.9158,1.8309,2.1854,-0.12,-0.01,1.03
373456,-0.9159,1.8335,2.1853,-0.12,-0.01,1.02
373465,-0.9143,1.8326,2.1866,-0.12,-0.02,1.02
373474,-0.9146,1.8353,2.1866,-0.12,-0.02,1.02
373483,-0.9140,1.8317,2.1888,-0.12,-0.02,1.03
373492,-0.9135,1.8345,2.1867,-0.12,-0.01,1.03
373501,-0.9150,1.8332,2.1847,-0.12,-0.02,1.03
373510,-0.9133,1.8328,2.1858,-0.12,-0.02,1.03
373519,-0.9139,1.8336,2.1884,-0.12,-0.02,1.02
373528,-0.9140,1.8316,2.1849,-0.12,-0.01,1.03
373537,-0.9147,1.8340,2.1857,-0.12,-0.01,1.03
373546,-0.9143,1.8338,2.1842,-0.12,-0.02,1.03
373555,-0.9133,1.8318,2.1865,-0.12,-0.01,1.02
373564,-0.9144,1.8311,2.1861,-0.12,-0.01,1.02
373573,-0.9125,1.8338,2.1863,-0.12,-0.02,1.03
373582,-0.9120,1.8335,2.1860,-0.12,-0.01,1.02
373591,-0.9145,1.8322,2.1857,-0.12,-0.02,1.02
373600,-0.9138,1.8328,2.1878,-0.12,-0.02,1.03
373609,-0.9127,1.8328,2.1857,-0.12,-0.02,1.03
373618,-0.9122,1.8331,2.1859,-0.12,-0.01,1.02
373627,-0.9150,1.8324,2.1865,-0.12,-0.01,1.02
373636,-0.9152,1.8332,2.1864,-0.12,-0.01,1.02
373645,-0.9160,1.8305,2.1849,-0.12,-0.02,1.03
373654,-0.9139,1.8346,2.1856,-0.12,-0.02,1.03
373663,-0.9124,1.8324,2.1873,-0.12,-0.02,1.03
373672,-0.9136,1.8324,2.1872,-0.12,-0.01,1.03
373681,-0.9132,1.8331,2.1849,-0.12,-0.01,1.03
373690,-0.9156,1.8347,2.1856,-0.12,-0.01,1.03
373699,-0.9151,1.8329,2.1866,-0.12,-0.01,1.03
373708,-0.9130,1.8313,2.1863,-0.12,-0.01,1.02
373717,-0.9126,1.8326,2.1850,-0.12,-0.01,1.02
373726,-0.9170,1.8319,2.1846,-0.12,-0.02,1.02
373735,-0.9138,1.8331,2.1837,-0.12,-0.02,1.03
373744,-0.9149,1.8321,2.1844,-0.12,-0.01,1.02
373753,-0.9161,1.8330,2.1861,-0.12,-0.01,1.02
373762,-0.9144,1.8341,2.1858,-0.12,-0.02,1.03
373771,-0.9143,1.8320,2.1859,-0.12,-0.02,1.03
373780,-0.9128,1.8337,2.1857,-0.12,-0.02,1.03
373789,-0.9125,1.8323,2.1868,-0.12,-0.02,1.02
373798,-0.9148,1.8330,2.1843,-0.12,-0.01,1.03
373807,-0.9150,1.8328,2.1857,-0.12,-0.01,1.03
373816,-0.9136,1.8322,2.1855,-0.12,-0.01,1.03
373825,-0.9132,1.8342,2.1849,-0.12,-0.02,1.02
373834,-0.9135,1.8302,2.1848,-0.12,-0.02,1.03
373843,-0.9136,1.8327,2.1872,-0.12,-0.02,1.03
373852,-0.9134,1.8335,2.1882,-0.12,-0.01,1.03
373861,-0.9125,1.8322,2.1852,-0.12,-0.02,1.03
373870,-0.9134,1.8329,2.1854,-0.12,-0.02,1.03
373879,-0.9121,1.8331,2.1840,-0.12,-0.01,1.03
373888,-0.9144,1.8318,2.1860,-0.12,-0.02,1.02
373897,-0.9120,1.8324,2.1859,-0.12,-0.01,1.02
373906,-0.9140,1.8323,2.1849,-0.12,-0.01,1.02
373915,-0.9150,1.8320,2.1862,-0.12,-0.02,1.03
373924,-0.9159,1.8330,2.1867,-0.12,-0.01,1.02
373933,-0.9139,1.8322,2.1859,-0.12,-0.01,1.02
373942,-0.9133,1.8341,2.1851,-0.12,-0.01,1.03
373951,-0.9167,1.8313,2.1838,-0.12,-0.01,1.03
373960,-0.9142,1.8323,2.1849,-0.12,-0.01,1.03
373969,-0.9142,1.8327,2.1861,-0.12,-0.01,1.03
373978,-0.9145,1.8310,2.1870,-0.12,-0.01,1.02
373987,-0.9147,1.8333,2.1852,-0.12,-0.02,1.03
373996,-0.9123,1.8329,2.1866,-0.12,-0.02,1.03
374005,-0.9148,1.8332,2.1863,-0.12,-0.01,1.02
374014,-0.9152,1.8316,2.1833,-0.12,-0.01,1.03
374023,-0.9157,1.8324,2.1882,-0.12,-0.01,1.03
374032,-0.9134,1.8343,2.1853,-0.12,-0.01,1.02
374041,-0.9140,1.8339,2.1856,-0.12,-0.02,1.03
374050,-0.9128,1.8298,2.1871,-0.12,-0.01,1.03
374059,-0.9141,1.8325,2.1869,-0.12,-0.01,1.03
374068,-0.9151,1.8318,2.1839,-0.12,-0.02,1.02
374077,-0.9136,1.8328,2.1860,-0.12,-0.02,1.03
374086,-0.9157,1.8337,2.1880,-0.12,-0.02,1.03
374095,-0.9147,1.8337,2.1866,-0.12,-0.02,1.02
374104,-0.9148,1.8308,2.1856,-0.12,-0.01,1.03
374113,-0.9141,1.8330,2.1867,-0.12,-0.01,1.03
374122,-0.9141,1.8315,2.1868,-0.12,-0.01,1.03
374131,-0.9138,1.8324,2.1848,-0.12,-0.02,1.02
374140,-0.9144,1.8341,2.1854,-0.12,-0.01,1.03
374149,-0.9134,1.8331,2.1843,-0.12,-0.01,1.03
374158,-0.9140,1.8317,2.1867,-0.12,-0.01,1.02
374167,-0.9134,1.8336,2.1847,-0.12,-0.02,1.03
374176,-0.9139,1.8344,2.1869,-0.12,-0.02,1.03
374185,-0.9152,1.8334,2.1852,-0.12,-0.02,1.03
374194,-0.9158,1.8334,2.1837,-0.12,-0.02,1.02
374203,-0.9143,1.8335,2.1860,-0.12,-0.01,1.02
374212,-0.9126,1.8321,2.1847,-0.12,-0.01,1.03
374221,-0.9152,1.8317,2.1874,-0.12,-0.01,1.02
374230,-0.9139,1.8327,2.1858,-0.12,-0.02,1.03
374239,-0.9143,1.8332,2.1868,-0.12,-0.02,1.03
374248,-0.9135,1.8333,2.1865,-0.12,-0.01,1.03
374257,-0.9123,1.8344,2.1865,-0.12,-0.01,1.02
374266,-0.9137,1.8348,2.1856,-0.12,-0.01,1.02
374275,-0.9154,1.8335,2.1861,-0.12,-0.02,1.03
374284,-0.9144,1.8326,2.1861,-0.12,-0.01,1.02
374293,-0.9153,1.8338,2.1864,-0.12,-0.01,1.03
374302,-0.9146,1.8328,2.1865,-0.12,-0.01,1.03
374311,-0.9148,1.8363,2.1841,-0.12,-0.01,1.03
374320,-0.9149,1.8320,2.1866,-0.12,-0.01,1.02
374329,-0.9153,1.8331,2.1847,-0.12,-0.01,1.02
374338,-0.9135,1.8332,2.1850,-0.12,-0.02,1.02
374347,-0.9134,1.8334,2.1870,-0.12,-0.02,1.03
374356,-0.9142,1.8337,2.1853,-0.12,-0.02,1.02
374365,-0.9136,1.8331,2.1852,-0.12,-0.02,1.02
374374,-0.9139,1.8335,2.1854,-0.12,-0.01,1.03
374383,-0.9126,1.8333,2.1862,-0.12,-0.02,1.02
374392,-0.9149,1.8330,2.1863,-0.12,-0.02,1.02
374401,-0.9162,1.8343,2.1856,-0.12,-0.01,1.02
374410,-0.9140,1.8317,2.1834,-0.12,-0.02,1.03
374419,-0.9157,1.8335,2.1848,-0.12,-0.01,1.03
374428,-0.9137,1.8339,2.1863,-0.12,-0.01,1.02
374437,-0.9129,1.8327,2.1866,-0.12,-0.02,1.03
374446,-0.9146,1.8334,2.1854,-0.12,-0.02,1.03
374455,-0.9119,1.8336,2.1840,-0.12,-0.02,1.03
374464,-0.9127,1.8329,2.1863,-0.12,-0.01,1.02
374473,-0.9163,1.8313,2.1856,-0.12,-0.02,1.03
374482,-0.9146,1.8333,2.1835,-0.12,-0.02,1.03
374491,-0.9163,1.8333,2.1849,-0.12,-0.02,1.02
374500,-0.9151,1.8323,2.1866,-0.12,-0.02,1.02
374509,-0.9151,1.8327,2.1850,-0.12,-0.01,1.03
374518,-0.9132,1.8324,2.1863,-0.12,-0.01,1.03
374527,-0.9155,1.8316,2.1847,-0.12,-0.01,1.02
374536,-0.9141,1.8341,2.1864,-0.12,-0.01,1.03
374545,-0.9152,1.8329,2.1851,-0.12,-0.01,1.03
374554,-0.9155,1.8319,2.1846,-0.12,-0.02,1.03
374563,-0.9142,1.8319,2.1873,-0.12,-0.01,1.02
374572,-0.9144,1.8315,2.1863,-0.12,-0.01,1.02
374581,-0.9131,1.8327,2.1850,-0.12,-0.02,1.03
374590,-0.9148,1.8339,2.1845,-0.12,-0.01,1.03
374599,-0.9142,1.8329,2.1865,-0.12,-0.02,1.03
374608,-0.9139,1.8317,2.1846,-0.12,-0.02,1.03
374617,-0.9145,1.8325,2.1867,-0.12,-0.01,1.03
374626,-0.9138,1.8337,2.1848,-0.12,-0.01,1.02
374635,-0.9144,1.8338,2.1865,-0.12,-0.01,1.02
374644,-0.9138,1.8355,2.1857,-0.12,-0.02,1.03
374653,-0.9129,1.8332,2.1878,-0.12,-0.01,1.02
374662,-0.9160,1.8327,2.1848,-0.12,-0.02,1.03
374671,-0.9139,1.8322,2.1876,-0.12,-0.02,1.03
374680,-0.9148,1.8326,2.1843,-0.12,-0.02,1.03
374689,-0.9135,1.8332,2.1850,-0.12,-0.01,1.02
374698,-0.9118,1.8330,2.1851,-0.12,-0.01,1.02
374707,-0.9154,1.8324,2.1854,-0.12,-0.02,1.03
374716,-0.9128,1.8331,2.1879,-0.12,-0.02,1.03
374725,-0.9138,1.8328,2.1859,-0.12,-0.01,1.03
374734,-0.9129,1.8321,2.1865,-0.12,-0.01,1.03
374743,-0.9152,1.8309,2.1851,-0.12,-0.02,1.03
374752,-0.9142,1.8335,2.1847,-0.12,-0.01,1.02
374761,-0.9128,1.8330,2.1861,-0.12,-0.01,1.02
374770,-0.9157,1.8329,2.1871,-0.12,-0.02,1.03
374779,-0.9130,1.8312,2.1870,-0.12,-0.02,1.03
374788,-0.9136,1.8324,2.1860,-0.12,-0.02,1.03
374797,-0.9147,1.8323,2.1863,-0.12,-0.01,1.02
374806,-0.9134,1.8322,2.1869,-0.12,-0.02,1.03
374815,-0.9134,1.8322,2.1857,-0.12,-0.01,1.03
374824,-0.9129,1.8327,2.1859,-0.12,-0.01,1.03
374833,-0.9130,1.8355,2.1848,-0.12,-0.01,1.02
374842,-0.9144,1.8337,2.1870,-0.12,-0.02,1.03
374851,-0.9158,1.8324,2.1869,-0.12,-0.02,1.03
374860,-0.9134,1.8320,2.1850,-0.12,-0.01,1.03
374869,-0.9142,1.8341,2.1828,-0.12,-0.02,1.02
374878,-0.9152,1.8302,2.1854,-0.12,-0.02,1.02
374887,-0.9132,1.8322,2.1868,-0.12,-0.01,1.03
374896,-0.9154,1.8336,2.1871,-0.12,-0.01,1.02
374905,-0.9154,1.8333,2.1856,-0.12,-0.02,1.03
374914,-0.9147,1.8317,2.1855,-0.12,-0.02,1.03
374923,-0.9154,1.8338,2.1869,-0.12,-0.02,1.03
374932,-0.9155,1.8318,2.1853,-0.12,-0.01,1.02
374941,-0.9135,1.8332,2.1847,-0.12,-0.01,1.02
374950,-0.9145,1.8330,2.1855,-0.12,-0.02,1.03
374959,-0.9141,1.8331,2.1848,-0.12,-0.02,1.02
374968,-0.9154,1.8336,2.1844,-0.12,-0.01,1.03
374977,-0.9145,1.8333,2.1845,-0.12,-0.01,1.03
374986,-0.9149,1.8351,2.1862,-0.12,-0.02,1.02
374995,-0.9116,1.8341,2.1849,-0.12,-0.02,1.03
375004,-0.9128,1.8324,2.1854,-0.12,-0.02,1.03
375013,-0.9151,1.8324,2.1859,-0.12,-0.01,1.02
375022,-0.9134,1.8332,2.1837,-0.12,-0.02,1.03
375031,-0.9152,1.8326,2.1850,-0.12,-0.01,1.03
375040,-0.9137,1.8319,2.1852,-0.12,-0.01,1.03
375049,-0.9165,1.8330,2.1834,-0.12,-0.01,1.02
375058,-0.9124,1.8317,2.1855,-0.12,-0.02,1.02
375067,-0.9121,1.8334,2.1854,-0.12,-0.02,1.02
375076,-0.9152,1.8316,2.1863,-0.12,-0.02,1.03
375085,-0.9150,1.8327,2.1851,-0.12,-0.01,1.02
375094,-0.9129,1.8319,2.1861,-0.12,-0.01,1.02
375103,-0.9141,1.8334,2.1850,-0.12,-0.02,1.03
375112,-0.9156,1.8324,2.1862,-0.12,-0.01,1.03
375121,-0.9129,1.8311,2.1848,-0.12,-0.02,1.02
375130,-0.9136,1.8312,2.1855,-0.12,-0.02,1.02
375139,-0.9154,1.8326,2.1864,-0.12,-0.02,1.03
375148,-0.9139,1.8333,2.1855,-0.12,-0.01,1.02
375157,-0.9131,1.8324,2.1859,-0.12,-0.01,1.02
375166,-0.9123,1.8336,2.1863,-0.12,-0.01,1.03
375175,-0.9142,1.8331,2.1855,-0.12,-0.02,1.03
375184,-0.9131,1.8316,2.1859,-0.12,-0.02,1.03
375193,-0.9152,1.8312,2.1852,-0.12,-0.01,1.02
375202,-0.9164,1.8312,2.1854,-0.12,-0.02,1.03
375211,-0.9122,1.8320,2.1844,-0.12,-0.01,1.03
375220,-0.9145,1.8317,2.1859,-0.12,-0.01,1.03
375229,-0.9140,1.8327,2.1840,-0.12,-0.01,1.02
375238,-0.9148,1.8341,2.1877,-0.12,-0.01,1.03
375247,-0.9143,1.8317,2.1864,-0.12,-0.01,1.03
375256,-0.9133,1.8333,2.1839,-0.12,-0.02,1.03
375265,-0.9138,1.8338,2.1850,-0.12,-0.02,1.03
375274,-0.9155,1.8325,2.1850,-0.12,-0.01,1.03
375283,-0.9135,1.8316,2.1855,-0.12,-0.01,1.03
375292,-0.9131,1.8337,2.1853,-0.12,-0.02,1.02
375301,-0.9135,1.8330,2.1867,-0.12,-0.02,1.02
375310,-0.9128,1.8327,2.1863,-0.12,-0.02,1.02
375319,-0.9125,1.8333,2.1851,-0.12,-0.01,1.02
375328,-0.9137,1.8324,2.1856,-0.12,-0.02,1.02
375337,-0.9137,1.8325,2.1855,-0.12,-0.01,1.02
375346,-0.9135,1.8319,2.1844,-0.12,-0.01,1.03
375355,-0.9135,1.8328,2.1853,-0.12,-0.01,1.02
375364,-0.9144,1.8326,2.1866,-0.12,-0.02,1.02
375373,-0.9166,1.8333,2.1855,-0.12,-0.02,1.02
375382,-0.9140,1.8323,2.1866,-0.12,-0.01,1.03
375391,-0.9127,1.8333,2.1852,-0.12,-0.01,1.03
375400,-0.9141,1.8321,2.1876,-0.12,-0.01,1.03
375409,-0.9138,1.8317,2.1859,-0.12,-0.02,1.03
375418,-0.9131,1.8320,2.1840,-0.12,-0.01,1.02
375427,-0.9125,1.8333,2.1837,-0.12,-0.02,1.03
375436,-0.9146,1.8309,2.1840,-0.12,-0.02,1.03
375445,-0.9140,1.8335,2.1858,-0.12,-0.01,1.02
375454,-0.9133,1.8328,2.1858,-0.12,-0.01,1.03
375463,-0.9139,1.8316,2.1854,-0.12,-0.01,1.03
375472,-0.9141,1.8330,2.1850,-0.12,-0.01,1.03
375481,-0.9145,1.8326,2.1841,-0.12,-0.01,1.03
375490,-0.9145,1.8318,2.1863,-0.12,-0.01,1.03
375499,-0.9148,1.8309,2.1857,-0.12,-0.01,1.02
375508,-0.9145,1.8321,2.1846,-0.12,-0.02,1.03
375517,-0.9156,1.8342,2.1849,-0.12,-0.02,1.03
375526,-0.9135,1.8303,2.1848,-0.12,-0.02,1.03
375535,-0.9159,1.8313,2.1842,-0.12,-0.01,1.02
375544,-0.9155,1.8322,2.1833,-0.12,-0.02,1.03
375553,-0.9150,1.8343,2.1869,-0.12,-0.02,1.03
375562,-0.9131,1.8312,2.1875,-0.12,-0.02,1.03
375571,-0.9134,1.8342,2.1843,-0.12,-0.01,1.03
375580,-0.9135,1.8324,2.1842,-0.12,-0.02,1.03
375589,-0.9148,1.8322,2.1872,-0.12,-0.02,1.03
375598,-0.9144,1.8338,2.1851,-0.12,-0.01,1.02
375607,-0.9137,1.8320,2.1866,-0.12,-0.02,1.03
375616,-0.9147,1.8321,2.1851,-0.12,-0.02,1.03
375625,-0.9133,1.8314,2.1864,-0.12,-0.01,1.03
375634,-0.9128,1.8309,2.1841,-0.12,-0.01,1.02
375643,-0.9130,1.8323,2.1871,-0.12,-0.01,1.02
375652,-0.9123,1.8325,2.1867,-0.12,-0.01,1.03
375661,-0.9166,1.8336,2.1866,-0.12,-0.01,1.02
375670,-0.9141,1.8324,2.1850,-0.12,-0.01,1.03
375679,-0.9132,1.8333,2.1868,-0.12,-0.01,1.03
375688,-0.9125,1.8317,2.1822,-0.12,-0.01,1.03
375697,-0.9158,1.8313,2.1843,-0.12,-0.01,1.02
375706,-0.9136,1.8330,2.1855,-0.12,-0.01,1.02
375715,-0.9143,1.8337,2.1856,-0.12,-0.02,1.03
375724,-0.9149,1.8313,2.1859,-0.12,-0.01,1.03
375733,-0.9156,1.8326,2.1837,-0.12,-0.01,1.02
375742,-0.9150,1.8327,2.1867,-0.12,-0.01,1.02
375751,-0.9138,1.8345,2.1853,-0.12,-0.02,1.03
375760,-0.9145,1.8308,2.1862,-0.12,-0.01,1.02
375769,-0.9143,1.8323,2.1857,-0.12,-0.01,1.02
375778,-0.9155,1.8328,2.1851,-0.12,-0.02,1.03
